seq,名称EN,名称CN,当前Tier,Core,完备度,Tier可信度,潜在区间,研究优先级,需复核,复核原因,去推断后仍成立,最关键缺失证据,建议研究问题,缺失证据全部,12项判定
135,"Dürer, Woodcut Passion scene",丢勒：受难木刻,B,7.046,29.2,low,C–A,5.31,是,系列身份及印本状态未确认，二者均可能改变当前Tier。,,缺具体受难组画、单幅题名、藏品号及创作年代,哈佛藏品库中哪件丢勒受难木刻对应此记录，它属于哪套受难组画、哪一场景，作品目录编号、版次和印刷年代为何？,缺具体受难组画、单幅题名、藏品号及创作年代；缺作品目录编号、版次、印刷年代、水印及印张质量记录；缺哈佛对该印张与馆内其他丢勒版画相对地位的说明；缺具体来源与入藏经过,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
136,"Rembrandt, Etching portrait",伦勃朗：铜版肖像,B,6.896,21.4,low,C–S,7.86,是,具体作品与印本状态均未知，可能使其重要性跨越多个Tier。,,缺准确题名、肖像人物、藏品号、年代及作品目录编号,哈佛藏品库中哪件伦勃朗蚀刻肖像对应此记录，其肖像人物、作品目录编号、版次、生前印刷认定及印张质量如何？,缺准确题名、肖像人物、藏品号、年代及作品目录编号；缺版次、是否为生前印刷、水印及印张质量认定；缺哈佛或版画学术出版对该印张重要性的评价；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
137,"Frans Hals, Portrait of man copy",哈尔斯：男子肖像同时代摹本,C,4.658,21.4,low,C–A,5.90,是,当前Tier依赖其确为同时代摹本，但该归属尚无可核实依据。,,缺哈佛官方采用的作者归属用语、准确题名、年代与藏品号,哈佛官方目录如何著录这件男子肖像——是哈尔斯之后、哈尔斯作坊、同时代摹本还是其他归属，其原型作品和技术定年依据是什么？,缺哈佛官方采用的作者归属用语、准确题名、年代与藏品号；缺被摹仿的哈尔斯原作、肖像人物、摹写者及两者年代关系；缺技术分析对其是否为同时代摹本及制作地区的验证；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
138,"Jacob van Ruisdael, small landscape",雷斯达尔：小幅风景,B,5.877,21.4,low,C–A,5.90,是,具体作品与真迹归属未确认，且馆内比较依据缺失，可能改变当前Tier。,,缺准确题名、藏品号、年代、尺寸与作品图像,哈佛藏品库中哪件雷斯达尔小幅风景对应此记录，其真迹归属、作品目录条目及与馆内森林瀑布风景的质量比较结论是什么？,缺准确题名、藏品号、年代、尺寸与作品图像；缺真迹归属依据、作品目录收录及其在雷斯达尔生涯中的位置；缺与馆内另一件森林瀑布风景在质量与代表性上的实证比较；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
139,"Vermeer, attributed study",维米尔：传为维米尔习作,B,6.410,29.2,low,C–S,7.08,是,作者归属是定级核心且争议未决，不同结论可能导致Tier大幅变化。,,缺准确题名、藏品号、年代及哈佛当前采用的作者归属用语,哈佛目前如何著录这件传为维米尔的木板习作，最新维米尔作品目录及木板、颜料和成像研究分别支持何种归属？,缺准确题名、藏品号、年代及哈佛当前采用的作者归属用语；缺历次归属变更、主要维米尔学者意见及最新作品目录结论；缺木板年代学、颜料、成像和笔触等技术研究结果；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
140,"Caravaggio circle, Saint figure",卡拉瓦乔流派：圣徒形象,B,5.533,21.4,low,C–A,5.90,是,具体作者及“近随者”判断未获证实，而归属差异可能改变当前Tier。,,缺哈佛当前采用的具体画家、作坊、近随者或流派归属及其依据,哈佛官方将这件圣徒油画归于哪位具体画家、作坊或卡拉瓦乔流派范围，其归属依据和可比作品是什么？,缺准确题名、圣徒身份、藏品号、年代、尺寸与作品图像；缺哈佛当前采用的具体画家、作坊、近随者或流派归属及其依据；缺技术分析及与主要卡拉瓦乔主义者作品的比较研究；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
141,"Bernini, marble fragment",贝尔尼尼：大理石残件,C,4.653,29.2,low,C–A,5.31,是,作者层级和原属项目均未确认，不同答案可能显著改变当前Tier。,,缺区分贝尔尼尼亲作、作坊制作或后世残片的技术依据,哈佛如何归属这件大理石残件，它能否通过尺寸、工具痕和来源与某项贝尼尼委托或馆藏陶土小稿直接对应？,缺哈佛官方作者归属、准确题名、藏品号、年代与尺寸；缺残件原属雕塑、委托项目、原始功能及匹配依据；缺区分贝尔尼尼亲作、作坊制作或后世残片的技术依据；缺其与馆藏贝尼尼陶土小稿是否存在直接对应关系的记录；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
142,"Canova, marble bust",卡诺瓦：大理石胸像,B,6.359,21.4,low,C–A,5.90,是,作者亲作程度和人物身份未确认，二者可能改变当前Tier。,,缺卡诺瓦本人设计或雕刻与作坊执行之间的责任划分,哈佛藏品库中哪件卡诺瓦大理石胸像对应此记录，其人物身份、作品目录条目以及卡诺瓦本人和作坊各自承担的制作环节是什么？,缺准确题名、胸像人物、藏品号、年代、尺寸与作品图像；缺卡诺瓦本人设计或雕刻与作坊执行之间的责任划分；缺作品目录收录、版本关系及与其他同类胸像的质量比较；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
143,"Titian circle, Madonna",提香流派：圣母子,C,5.413,21.4,low,C–S,7.86,是,作者归属是当前定级的核心依据，现有资料无法排除跨Tier变化。,,缺提香本人、作坊、追随者或后世仿作之间的归属结论与依据,哈佛目前将这件圣母子归于提香本人、作坊、追随者还是后世仿作，其原型、相关版本与技术分析分别支持什么结论？,缺准确题名、藏品号、年代、尺寸及哈佛当前采用的归属用语；缺提香本人、作坊、追随者或后世仿作之间的归属结论与依据；缺原型作品、相关版本、存世数量及彼此年代关系；缺颜料、底层构图和画布等技术研究结果；缺具体入藏日期与捐赠方式,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
144,"Veronese, sketch for altarpiece",委罗内塞：祭坛画草稿,B,6.864,29.2,low,C–A,5.31,是,亲笔归属和准备稿性质均未确认，不同结论可能改变当前Tier。,,缺委罗内塞亲笔归属及其为草稿、样稿或后制记录的判断依据,哈佛如何认定这件油画为委罗内塞亲笔的祭坛画准备稿，它对应哪件最终祭坛画，作品目录和技术研究将其界定为草稿、样稿还是后制记录？,缺准确题名、藏品号、年代、尺寸及目标祭坛画；缺委罗内塞亲笔归属及其为草稿、样稿或后制记录的判断依据；缺与最终祭坛画在构图、人物和技术层面的对应研究；缺作品目录收录及同类委罗内塞油稿的质量比较；缺具体教学使用记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=none category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
