seq,名称EN,名称CN,当前Tier,Core,完备度,Tier可信度,潜在区间,研究优先级,需复核,复核原因,去推断后仍成立,最关键缺失证据,建议研究问题,缺失证据全部,12项判定
185,Wood Netsuke: Fox Spirit,根付木雕：狐妖,B,6.330,37.0,low,C–A,4.73,是,雕工归属和实物质量未知，而二者直接决定小型根付的典范性与可替代性。,,缺MFA登录号、雕工姓名、款识、准确年代与制作地域,MFA记录是否保存这件狐妖根付的款识、雕工与制作地，它与馆内署名木根付及其他狐题材根付相比处于何种位置？,缺MFA登录号、雕工姓名、款识、准确年代与制作地域；缺高清多角度图、尺寸、木材、磨损及修复资料；缺与MFA署名根付及同类狐题材根付的雕刻质量和稀缺性比较；缺可靠的早期来源与入藏经过,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
186,Canopic Chest Fragment,卡诺匹斯箱残件,B,5.954,34.0,low,C–A,4.95,是,墓葬身份与发掘语境可能显著改变其历史价值和在MFA埃及收藏中的地位。,,缺出土地、墓号及与哈佛—MFA发掘档案的对应关系,这件残片能否在哈佛—MFA发掘档案中对应到具体墓号、墓主和原卡诺匹斯箱，其铭文与残存比例为何？,缺MFA正式断代、墓主姓名及彩绘象形文字释读；缺出土地、墓号及与哈佛—MFA发掘档案的对应关系；缺残片在原箱中的位置、残存比例、复原依据与现代修复范围,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=none
187,Athena Bronze Statuette,雅典娜小型青铜像,B,5.913,37.0,medium,C–B,1.99,是,准确归属、完整度和馆内代表性尚未确认，可能使当前层级发生一级变化。,,缺MFA登录号、准确年代、制作地区及雅典娜图像类型确认,MFA藏品记录如何断代并识别这尊雅典娜的图像类型、持物与用途，它的完整度和质量在馆内希腊小铜像中处于何种位置？,缺MFA登录号、准确年代、制作地区及雅典娜图像类型确认；缺持物、完整度、表面状态及现代修复和拼补记录；缺与MFA其他希腊小型青铜神像的质量及馆内代表性比较；缺可靠的出土地与早期收藏史,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
188,Funerary Stele with Warrior,武士主题丧葬石碑,A,7.228,37.0,medium,B–A,4.62,是,武士身份与历史叙事缺少铭文支撑，雕刻质量也未比较，均可能改变当前层级。,否,缺MFA对准确年代、制作地区、铭文及武士公民身份的正式确认,MFA如何释读这方墓碑的铭文并确认墓主为武士公民，其年代、完整度和雕刻质量与馆内外同类墓碑相比如何？,缺MFA对准确年代、制作地区、铭文及武士公民身份的正式确认；缺高清图像、尺寸、完整度、表面状态与现代修复范围；缺与MFA及重要收藏中希腊武士墓碑的雕刻质量和稀缺性比较；缺可靠的出土地、早期来源与入藏记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
189,Roman Sarcophagus: Labors of Hercules,赫拉克勒斯功绩石棺,A,8.178,37.0,low,B–S,6.30,是,完整循环、原作比例与存世地位均是当前层级的核心依据，但尚无可靠资料支持。,否,缺逐场景资料以确认十二项功绩是否均保存于同一石棺,MFA是否确认该石棺保存同一套完整的十二功绩循环，哪些浮雕属于古代原作或现代补配，它在现存赫拉克勒斯石棺语料中处于何种位置？,缺MFA登录号、准确年代、尺寸及古代原作与现代补配的区分；缺逐场景资料以确认十二项功绩是否均保存于同一石棺；缺同类赫拉克勒斯功绩石棺的存世数量、质量比较及MFA官方定位；缺原始丧葬语境与完整入藏记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
190,"Sandstone Buddha, Amaravati",阿玛拉瓦蒂砂岩佛造像,B,6.985,35.5,low,C–A,4.84,是,产地归属与遗址关系未经确认，而二者直接支撑其早期佛教艺术史价值。,,缺MFA对材质、准确年代及阿玛拉瓦蒂—安得拉归属的正式确认,MFA依据哪些风格、石材或考古记录把此残片归于阿玛拉瓦蒂，它能否对应具体遗址构件，并与主要阿玛拉瓦蒂收藏中的同类残片如何比较？,缺MFA对材质、准确年代及阿玛拉瓦蒂—安得拉归属的正式确认；缺出土地、遗址构件编号及其在原佛塔或塔院中的位置；缺图像识别、残片复原依据及与主要阿玛拉瓦蒂收藏的质量和稀缺性比较；缺完整的早期收藏史与入藏手续记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=none
191,Mamluk Brass Lamp,马穆鲁克清真寺铜灯,B,6.977,37.0,low,C–A,4.73,是,器类、工艺和文化归属均未确认，铭文答案也可能显著改变其历史地位。,,缺MFA对器类、基底金属、装饰技法、准确年代及制作中心的正式确认,MFA藏品记录究竟将此物认定为何种马穆鲁克灯具和装饰技术，其铭文是否指向特定赞助人，它与现存同类金属灯相比如何？,缺MFA对器类、基底金属、装饰技法、准确年代及制作中心的正式确认；缺阿拉伯文铭文、纹章或奉献文字的释读及赞助人身份；缺马穆鲁克金属灯具的存世比较及该件在MFA伊斯兰收藏中的定位；缺可靠的早期来源与入藏经过,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
192,Federal‑period Silver Coffee Pot,联邦时期银咖啡壶,B,6.951,37.0,low,C–A,4.73,是,银匠归属、银标和原主身份都可能直接改变其在MFA美国银器收藏中的重要性。,,缺MFA登录号、银匠姓名、作坊、银标释读及准确年代,MFA如何释读这件咖啡壶的银标并确认银匠、作坊与年代，原始所有者是谁，它与馆内其他波士顿联邦时期咖啡壶相比如何？,缺MFA登录号、银匠姓名、作坊、银标释读及准确年代；缺尺寸、重量、成色、制作技法、替换部件与修复记录；缺原始所有者、委托关系及早期使用史；缺与MFA其他波士顿联邦时期银咖啡壶的作者、质量和稀缺性比较,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
193,Portrait of Rebecca Boylston,丽贝卡·博伊尔斯顿肖像,A,7.427,40.6,medium,B–A,3.64,是,作品身份已有基础，但缺少支撑当前层级的馆内权威比较定位。,否,缺本作在MFA科普利肖像馆藏中的权威比较定位,MFA登录号1976.667的官方条目及科普利馆藏图录如何定位《丽贝卡·博伊尔斯顿肖像》，是否将其列为馆内重要作品？,缺MFA官方记录对登录号1976.667的题名、归属和作年确认；缺本作在MFA科普利肖像馆藏中的权威比较定位；缺可靠的来源流传及入藏经过记录,basic_identification=full date_period=partial maker_culture=full historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
194,The Old Farmhouse,古老农舍,B,5.607,37.0,low,C–A,4.73,是,作者与年代等核心身份信息缺失，不同答案可能显著改变当前层级。,,缺MFA官方记录确认登录号、艺术家、作年和准确题名,MFA藏品库中陈列于222展厅、题为《The Old Farmhouse》的作品，其登录号、艺术家、作年和正式题名分别是什么？,缺MFA官方记录确认登录号、艺术家、作年和准确题名；缺画中农舍的地点、建筑身份及其历史地位资料；缺与MFA其他十九世纪新英格兰风景画的权威比较；缺可靠的来源流传及入藏经过记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
